S.No,Watershed code,Watershed Name, Village Name,Artificial recharge structure [comand area],,,,,,,,,,Artificial recharge structure [Non-comand area],,,,,,,,,,Artificial recharge structure [Poor-comand area],,,,,,,,,
,,,,Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ farm ponds,"Storage 
ha-m",other structures,Storage [ha.m],Number PTs,"Storage 
ha-m",Number mini PTs,"Storage 
ha-m",Number CDs,"Storage 
ha-m",Number dop/ form ponds,"Storage 
ha-m",other structures,Storage [ha.m]
691,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BARTHANGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SANTHOSHAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,LANDAGORLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,THENNUKHARJA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KIRISINGI @ PELLIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,DIMITIGUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,RANGUPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BHALLUKOTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GOTIVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,MEGADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,VOPPANGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PODI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SOBBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,NAGARAKUNTUBAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GOTIKUPPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ARIKAKORIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHAPPAGOTTILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KOLISA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHINTHALAKORIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PODISA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,VOOSAKONDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,NEELAKANTAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,DHARMALAXMIPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,JUMBIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,JARADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PULIPUTTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ABIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TULASI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SEEDIGUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TITTIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GUMMIDIGUDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BHEEMPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GADALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,LIKKIDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KAKILI(NEAR N.K.PURAM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,VOBBANGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TIYYALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SAKI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,UDDANGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PEDAMEDAPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PORAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,JAYATHI,,,,,2,8,,,,,,,,,,,,,,,,,,,,,,,,
734,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,IPPALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MENTADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHINTALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,TIMITERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MULAKALA GUMADAM,30,15,,,16,8,,,1,1,,,,,,,,,,,,,,,,,,,,
739,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,T.K.SEETHARAMAPURAM,30,15,,,16,8,,,2,1,,,,,,,,,,,,,,,,,,,,
740,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,SRIRANGA RAJAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,DOLA PALEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KALAMRAJUPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,INGILAPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,LAKSHMIPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VIZIARAMAPURAM(D.PETA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PEDAMANAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BANGARAMMAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GUDIVADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,THIMURUVALASA,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,
750,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KUNERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PORAMLOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PULIGUMMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BUTCHIRAJUPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,SEELAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KONDA LINGALA VALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GAJAMGUDDIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MIRTHIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,JAKKUVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GURRAMMA VALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PEDACHAMALAPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BADEVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,RABANDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MEESALAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KOMPANGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,IDDANAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHALLAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KHAILAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,AMARAYAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VINDHYAVASI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KOMATIPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,TADENDORAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MULACHELAGAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PEDACHELAGAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,RAVIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,LOLLARAPADU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,ENUBARUVU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHINTALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHANDAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KONDAKENGEUVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PATAREGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,DONKINIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,LAKSHMIPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GAJARAYUNIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,TENTUVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PEDAPALLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PINDRANGIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VEERASAGARAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KRISHNAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KODURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,RAMACHANDRAPURAM,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,
791,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHOWDANTIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KORAPUKRISHNAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PAPPALA LINGALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,SHIKARUGANJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,LINGARAJAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,NEELAKANTA RAJAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KORAPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,S. BURJAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KORAPA KOTHAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHERAKUPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,S.CHINTALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PACHALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MARRIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MARADAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BHOJARAJAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GUTCHIMI,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,
807,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,V. KRISHNAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MAMIDIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BUSAYAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,G.PALAVALASA@T.V.P.VALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KONDAPALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,NAIDUVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MARRIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MUTCHERLAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KOTASIRLAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,DUPPALAPUDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,NARASAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,ARIKATOTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,ROMPALLIVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,DATTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,DATTI VENKATAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,TIMITERU BURJAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BHUPALARAJAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,DATTI RAJERU,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,
825,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHINACHAMALAPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GADABAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VANGARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GOBHYAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BALABHADRA RAJAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VENKATA KRISHNARAJAPURA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PORALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,SARAYYAVALSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GADASAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,DASUPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KANNAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VISWESWARA RAYAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,M.LINGALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VOOTAVALLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MERAKAMUDIDAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,SIVVAMDORAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GOTTIPALLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GARBHAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BHYRIPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VISHWANADHAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHELLAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PEDAKADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHINAKADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VIZIARAMA GAJAPATHI RAJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,LINGALAVALASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,ZINNAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BHAGIRADHAPURAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,RAMANNAPETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VEMALI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,02 - F - 09 - 03,VZM_CHAMPAVATI,BHAGIRATHIPURAM AGRAHAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
855,02 - F - 09 - 03,VZM_CHAMPAVATI,BADAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,02 - F - 09 - 03,VZM_CHAMPAVATI,PAKEERUKITTALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,02 - F - 09 - 03,VZM_CHAMPAVATI,TATAVARIKITTALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,02 - F - 09 - 03,VZM_CHAMPAVATI,PALLIGANDREDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,02 - F - 09 - 03,VZM_CHAMPAVATI,GARIKAVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,02 - F - 09 - 03,VZM_CHAMPAVATI,KENGUVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,02 - F - 09 - 03,VZM_CHAMPAVATI,KONDADADI,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,02 - F - 09 - 03,VZM_CHAMPAVATI,VEDULLAVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,02 - F - 09 - 03,VZM_CHAMPAVATI,AVAGUDEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,02 - F - 09 - 03,VZM_CHAMPAVATI,ITAMVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,02 - F - 09 - 03,VZM_CHAMPAVATI,BAGUVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,02 - F - 09 - 03,VZM_CHAMPAVATI,NEELADRIPURAM @SURAMMAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,02 - F - 09 - 03,VZM_CHAMPAVATI,K. PALAVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,02 - F - 09 - 03,VZM_CHAMPAVATI,DEVUNIKANAPAKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,02 - F - 09 - 03,VZM_CHAMPAVATI,GATHADA @ SRIRANGARAJAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,02 - F - 09 - 03,VZM_CHAMPAVATI,RAMAYAVALASA,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
