,,,,CA,NCA,PQA,
,,,,Industrial,Industrial,Industrial,
Sr.no,Watershed code,GW watershed name,village name,Industrial Wells,Industrial Wells,Industrial Wells,Total 
535,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,VIZIARAMPURAM(N)KORATAM,0,0,0,0
536,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SEETHARAMPURAM(N)KORATA,0,0,0,0
537,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,APPALAMMAPETA,0,0,0,0
538,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,GOLUGUVALASA,0,0,0,0
539,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SATHIVADA,0,0,0,0
540,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,BURJAVALASA (NEAR AMITY,0,0,0,0
541,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,VIZIARAMPURAM @BURIPETA,0,0,0,0
542,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SUNDARADA,0,0,0,0
543,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,UDDAVOLU,0,0,0,0
544,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RAVIMANU GADABAVALASA,0,0,0,0
545,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,NEMALAM,0,0,0,0
546,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,KAVIRAYANIVALASA,0,0,0,0
547,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SEATHARAMPURAM(N)AMITY,0,0,0,0
548,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RAMACHENDRAPURAM(AMITY),0,0,0,0
549,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,AMITY,0,0,0,0
550,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,LINGAPURAM,0,0,0,0
551,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,THERLAM,0,0,0,0
552,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RAJAYYAPETA,0,0,0,0
553,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,GANGANNAPADU,0,0,0,0
554,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,JANNIVALASA,0,0,0,0
555,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,KUNAYAVALASA,0,0,0,0
556,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,VENKAMPETA(KUMMARIPETA),0,0,0,0
557,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,MADHAVARANGARAYAPURA AG,0,0,0,0
558,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RANGAPPAVALSA,0,0,0,0
559,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,R.C.PURAM(NEAR V.VALASA,0,0,0,0
560,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,VELAGAVALASA,0,0,0,0
561,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,LOCHERLA,0,0,0,0
562,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,SOMIDAVALASA,0,0,0,0
563,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,CHINNAYYAPETA,0,0,0,0
564,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,VENKATAPURAM,0,0,0,0
565,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,CHUKKAVALASA,0,0,0,0
566,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,KAGAM,0,0,0,0
567,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,ARASABALAGA,0,0,0,0
568,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RAMACHANDRAPURAM@PERUMA,0,0,0,0
569,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,TEKKALIVALASA,0,0,0,0
570,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,PANUKUVALASA,0,0,0,0
571,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,PULLERUVALASA,0,0,0,0
572,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,DOMMIGANI GADABAVALASA,0,0,0,0
573,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,PERUMALI,0,0,0,0
574,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,JADAVARI KOTHAVALASA,0,0,0,0
575,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,PUNUVALASA,0,0,0,0
576,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,CHINAPALAVALASA,0,0,0,0
577,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,PEDAPALAVALASA,0,0,0,0
578,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,PANCHALI,0,0,,0
579,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,MOSURU,0,0,,0
580,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,GURUVINAIDUPETA,0,0,,0
581,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,MATHUMURU,0,0,,0
582,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,MULAKKAYAVALASA,0,0,,0
583,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,BORRAMAMIDI,0,0,,0
584,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,GOTTURU,0,0,,0
585,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,VETAGANIVALASA,0,0,,0
586,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,KUDUMURU,0,0,,0
587,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,KONDATADURU,0,0,,0
588,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,TADURU,0,0,,0
589,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,SARAIVALASA,0,0,,0
590,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,NANDA,0,0,,0
591,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,KATARIKOTA,0,0,,0
592,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,PUDI,0,0,,0
593,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,KONDAMOSURU,0,0,,0
594,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,PEDAKANCHURU,0,0,,0
595,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,KERANGI,0,0,,0
596,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,TUMARAVILLI,0,0,,0
597,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,MELIAKANCHERU,0,0,,0
598,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,KONDALUDDANDI,0,0,,0
599,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,SATHABI,0,0,,0
600,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,CHITTELABA,0,0,,0
601,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,TANGALAM,0,0,,0
602,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,CHITTIPURAM,0,0,,0
603,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,KOTTAKKI,0,0,,0
604,02 - F -  06 - 09,VZM_NAG_VEG_VOTTIGEDDA,DUGDASAGARAM,0,0,,0
605,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GADABAVALASA G.R.PURAM,0,0,,0
606,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,LAKHANAPURAM,0,0,,0
607,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHINAMERANGI,0,0,,0
608,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,MOKASUALLUWADA,0,0,,0
609,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TUMBALI,0,0,,0
610,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ALAMANDA,0,0,,0
611,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SIKHABADI,0,0,,0
612,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BOMMIKA JAGANNADHAPURAM,0,0,,0
613,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,JOGULADUMMA,0,0,,0
614,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,LAKSHMIPURAM(NEAR P.PAD,0,0,,0
615,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,RAJAYYAPETA,0,0,,0
616,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SURAPUDORAVALASA,0,0,,0
617,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,APPANNADORAVALASA,0,0,,0
618,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GANGAMMAVALASA,0,0,,0
619,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHINTALABELAGAM,0,0,,0
620,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SINGANAPURAM,0,0,,0
621,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TUMMALAVALASA,0,0,,0
622,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PARAJAPADU,0,0,,0
623,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PIPPALABADRA,0,0,,0
624,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GEDDATIRUVADA,0,0,,0
625,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BOMMIKA,0,0,,0
626,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,JIYYAMMAVALASA,0,0,,0
627,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ARNADA,0,0,,0
628,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ANKAVARAM,0,0,,0
629,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KUNDARATIRUVADA,0,0,,0
630,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KUDAMA,0,0,,0
631,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GOWRIPURAM,0,0,,0
632,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GADABAVALASA,0,0,,0
633,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TURAKANAIDUVALASA,0,0,,0
634,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ITIKA,0,0,,0
635,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PEDABUDDIDI,0,0,,0
636,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHINABUDDIDI,0,0,,0
637,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PANASABHADRA,0,0,,0
638,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,LAPPITI,0,0,,0
639,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,MULAJAMMU,0,0,,0
640,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ALAVADDA,0,0,,0
641,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,VAPPANGI,0,0,,0
642,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GUMMALAKSHMIPURAM,0,0,,0
643,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PUTHIKAVALASA,0,0,,0
644,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,P.AMITI,0,0,,0
645,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KUDDAPALAVALASA,0,0,,0
646,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SADUNUGUDA,0,0,,0
647,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,YEGUVAMANDA,0,0,,0
648,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,MANDA @ DIGUVA MANDA,0,0,,0
649,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,LOVAGANGARAJAPURAM,0,0,,0
650,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,RAVADA,0,0,,0
651,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,MARUWADA,0,0,,0
652,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KONDANIDAGALLU,0,0,,0
653,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KIDIGESU,0,0,,0
654,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BALLERU,0,0,,0
655,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KONDACHILAKAM,0,0,,0
656,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHINADODIJA,0,0,,0
657,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,DAKSHINI,0,0,,0
658,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KUTAMPANDRASINGI,0,0,,0
659,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PEDADODIJA,0,0,,0
660,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TAMARIKANDIJAMMU,0,0,,0
661,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GORLI,0,0,,0
662,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PEDATOLUMANDA,0,0,,0
663,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,DANGABADRA (NEAR ARNADA,0,0,,0
664,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GADISINGUPURAM,0,0,,0
665,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHINARAYUDIPETA@D.GUDA,0,0,,0
666,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,YEGULAWADA,0,0,,0
667,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KONAGUDA,0,0,,0
668,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GUMMA,0,0,,0
669,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GUJJUVAI,0,0,,0
670,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KONDABARIDI,0,0,,0
671,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,RAJJALI,0,0,,0
672,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,MARIPALLE  (NEAR RAJJAL,0,0,,0
673,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,RASTAKUNTUBAI,0,0,,0
674,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHANDANAKOTA,0,0,,0
675,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHINAVANIJA,0,0,,0
676,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PEDAVANIJA,0,0,,0
677,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BOTHILI,0,0,,0
678,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,MARIPALLE(NEAR M.KALLU),0,0,,0
679,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ICHAPURAM,0,0,,0
680,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,DONGALABARAMANI,0,0,,0
681,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,DOMMIDI,0,0,,0
682,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,YEGUVABALLERU,0,0,,0
683,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,VALASABALLERU,0,0,,0
684,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,LANKAJODU,0,0,,0
685,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PEDAGOTTILI,0,0,,0
686,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PEDABARAMANI @ GUNDUBAR,0,0,,0
687,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KAIRADA,0,0,,0
688,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,POTIVADA,0,0,,0
689,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,NAGARA,0,0,,0
690,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TATCHIDI,0,0,,0
691,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BARTHANGI,0,0,,0
692,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SANTHOSHAPURAM,0,0,,0
693,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,LANDAGORLI,0,0,,0
694,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,THENNUKHARJA,0,0,,0
695,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KIRISINGI @ PELLIVALASA,0,0,,0
696,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,DIMITIGUDA,0,0,,0
697,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,RANGUPURAM,0,0,,0
698,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BHALLUKOTA,0,0,,0
699,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GOTIVADA,0,0,,0
700,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BORE,0,0,,0
701,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,MEGADA,0,0,,0
702,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,VOPPANGI,0,0,,0
703,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PODI,0,0,,0
704,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SOBBA,0,0,,0
705,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,NAGARAKUNTUBAI,0,0,,0
706,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GOTIKUPPA,0,0,,0
707,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ARIKAKORIDI,0,0,,0
708,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHAPPAGOTTILI,0,0,,0
709,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KOLISA,0,0,,0
710,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,CHINTHALAKORIDI,0,0,,0
711,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PODISA,0,0,,0
712,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,VOOSAKONDA,0,0,,0
713,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,NEELAKANTAPURAM,0,0,,0
714,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,DHARMALAXMIPURAM,0,0,,0
715,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,JUMBIRI,0,0,,0
716,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,JARADA,0,0,,0
717,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,PULIPUTTI,0,0,,0
718,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,ABIRI,0,0,,0
719,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TULASI,0,0,,0
720,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SEEDIGUDA,0,0,,0
721,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TITTIRI,0,0,,0
722,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GUMMIDIGUDA,0,0,,0
723,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,BHEEMPURAM,0,0,,0
724,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,GADALI,0,0,,0
725,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,LIKKIDI,0,0,,0
726,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,KAKILI(NEAR N.K.PURAM),0,0,,0
727,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,VOBBANGI,0,0,,0
728,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,TIYYALI,0,0,,0
729,02 - F - 06  - 03,VZM_NAG_VOTTIGEDDA,SAKI,0,0,,0
730,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,UDDANGI,0,0,0,0
731,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PEDAMEDAPALLE,0,0,0,0
732,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PORAM,0,0,0,0
733,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,JAYATHI,0,0,0,0
734,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,IPPALAVALASA,0,0,0,0
735,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MENTADA,0,0,0,0
736,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHINTALAVALASA,0,0,0,0
737,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,TIMITERU,0,0,0,0
738,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MULAKALA GUMADAM,0,0,0,0
739,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,T.K.SEETHARAMAPURAM,0,0,0,0
740,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,SRIRANGA RAJAPURAM,0,0,0,0
741,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,DOLA PALEM,0,0,0,0
742,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KALAMRAJUPETA,0,0,0,0
743,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,INGILAPALLE,0,0,0,0
744,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,LAKSHMIPURAM,0,0,0,0
745,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VIZIARAMAPURAM(D.PETA),0,0,0,0
746,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PEDAMANAPURAM,0,0,0,0
747,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BANGARAMMAPETA,0,0,0,0
748,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GUDIVADA,0,0,0,0
749,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,THIMURUVALASA,0,0,0,0
750,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KUNERU,0,0,0,0
751,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PORAMLOVA,0,0,0,0
752,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PULIGUMMI,0,0,0,0
753,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BUTCHIRAJUPETA,0,0,0,0
754,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,SEELAVALASA,0,0,0,0
755,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KONDA LINGALA VALASA,0,0,0,0
756,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GAJAMGUDDIVALASA,0,0,0,0
757,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MIRTHIVALASA,0,0,0,0
758,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,JAKKUVA,0,0,0,0
759,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GURRAMMA VALASA,0,0,0,0
760,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PEDACHAMALAPALLE,0,0,0,0
761,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BADEVALASA,0,0,0,0
762,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,RABANDA,0,0,0,0
763,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MEESALAPETA,0,0,0,0
764,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KOMPANGI,0,0,0,0
765,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,IDDANAVALASA,0,0,0,0
766,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHALLAPETA,0,0,0,0
767,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KHAILAM,0,0,0,0
768,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,AMARAYAVALASA,0,0,0,0
769,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VINDHYAVASI,0,0,0,0
770,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KOMATIPALLE,0,0,0,0
771,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,TADENDORAVALASA,0,0,0,0
772,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MULACHELAGAM,0,0,0,0
773,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PEDACHELAGAM,0,0,0,0
774,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,RAVIVALASA,0,0,0,0
775,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,LOLLARAPADU,0,0,0,0
776,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,ENUBARUVU,0,0,0,0
777,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHINTALAVALASA,0,0,0,0
778,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHANDAPURAM,0,0,0,0
779,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KONDAKENGEUVA,0,0,0,0
780,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PATAREGA,0,0,0,0
781,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,DONKINIVALASA,0,0,0,0
782,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,LAKSHMIPURAM,0,0,0,0
783,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GAJARAYUNIVALASA,0,0,0,0
784,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,TENTUVALASA,0,0,0,0
785,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PEDAPALLI,0,0,0,0
786,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PINDRANGIVALASA,0,0,0,0
787,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,VEERASAGARAM,0,0,0,0
788,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KRISHNAPURAM,0,0,0,0
789,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KODURU,0,0,0,0
790,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,RAMACHANDRAPURAM,0,0,0,0
791,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHOWDANTIVALASA,0,0,0,0
792,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KORAPUKRISHNAPURAM,0,0,0,0
793,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PAPPALA LINGALAVALASA,0,0,0,0
794,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,SHIKARUGANJI,0,0,0,0
795,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,LINGARAJAPURAM,0,0,0,0
796,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,NEELAKANTA RAJAPURAM,0,0,0,0
797,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KORAPA,0,0,0,0
798,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,S. BURJAVALASA,0,0,0,0
799,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,KORAPA KOTHAVALASA,0,0,0,0
800,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,CHERAKUPALLE,0,0,0,0
801,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,S.CHINTALAVALASA,0,0,0,0
802,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,PACHALAVALASA,0,0,0,0
803,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MARRIVALASA,0,0,0,0
804,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,MARADAM,0,0,0,0
805,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,BHOJARAJAPURAM,0,0,0,0
806,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,GUTCHIMI,0,0,0,0
807,02 - F - 09 - 02,VZM_CMP_Eduvampulagedda,V. KRISHNAPURAM,0,0,0,0
